0.0167 -0.0389 -0.0389 -0.0500 -0.6410 -2.9915 -2.9915 -5.7692
0.0167 -0.0278 -0.0278 -0.0500 -0.6410 -2.1368 -2.1368 -5.7692
0.0167 -0.0167 -0.0167 -0.0500 -0.6410 -1.2821 -1.2821 -5.7692
0.0167 -0.0056 -0.0056 -0.0500 -0.6410 -0.4274 -0.4274 -5.7692
0.0167 0.0056 0.0056 -0.0500 -0.6410 0.4274 0.4274 -5.7692
0.0167 0.0167 0.0167 -0.0500 -0.6410 1.2821 1.2821 -5.7692
0.0167 0.0278 0.0278 -0.0500 -0.6410 2.1368 2.1368 -5.7692
0.0167 0.0389 0.0389 -0.0500 -0.6410 2.9915 2.9915 -5.7692
0.0167 0.0500 0.0500 -0.0500 -0.6410 3.8462 3.8462 -5.7692
0.0278 -0.0500 -0.0500 -0.0500 0.8547 -3.8462 -3.8462 -5.1282
0.0278 -0.0389 -0.0389 -0.0500 0.8547 -2.9915 -2.9915 -5.1282
0.0278 -0.0278 -0.0278 -0.0500 0.8547 -2.1368 -2.1368 -5.1282
0.0278 -0.0167 -0.0167 -0.0500 0.8547 -1.2821 -1.2821 -5.1282
0.0278 -0.0056 -0.0056 -0.0500 0.8547 -0.4274 -0.4274 -5.1282
0.0278 0.0056 0.0056 -0.0500 0.8547 0.4274 0.4274 -5.1282
0.0278 0.0167 0.0167 -0.0500 0.8547 1.2821 1.2821 -5.1282
0.0278 0.0278 0.0278 -0.0500 0.8547 2.1368 2.1368 -5.1282
0.0278 0.0389 0.0389 -0.0500 0.8547 2.9915 2.9915 -5.1282
0.0278 0.0500 0.0500 -0.0500 0.8547 3.8462 3.8462 -5.1282
0.0389 -0.0500 -0.0500 -0.0500 2.3504 -3.8462 -3.8462 -4.4872
0.0389 -0.0389 -0.0389 -0.0500 2.3504 -2.9915 -2.9915 -4.4872
0.0389 -0.0278 -0.0278 -0.0500 2.3504 -2.1368 -2.1368 -4.4872
0.0389 -0.0167 -0.0167 -0.0500 2.3504 -1.2821 -1.2821 -4.4872
0.0389 -0.0056 -0.0056 -0.0500 2.3504 -0.4274 -0.4274 -4.4872
0.0389 0.0056 0.0056 -0.0500 2.3504 0.4274 0.4274 -4.4872
0.0389 0.0167 0.0167 -0.0500 2.3504 1.2821 1.2821 -4.4872
0.0389 0.0278 0.0278 -0.0500 2.3504 2.1368 2.1368 -4.4872
0.0389 0.0389 0.0389 -0.0500 2.3504 2.9915 2.9915 -4.4872
0.0389 0.0500 0.0500 -0.0500 2.3504 3.8462 3.8462 -4.4872
0.0500 -0.0500 -0.0500 -0.0500 3.8462 -3.8462 -3.8462 -3.8462
0.0500 -0.0389 -0.0389 -0.0500 3.8462 -2.9915 -2.9915 -3.8462
0.0500 -0.0278 -0.0278 -0.0500 3.8462 -2.1368 -2.1368 -3.8462
0.0500 -0.0167 -0.0167 -0.0500 3.8462 -1.2821 -1.2821 -3.8462
0.0500 -0.0056 -0.0056 -0.0500 3.8462 -0.4274 -0.4274 -3.8462
0.0500 0.0056 0.0056 -0.0500 3.8462 0.4274 0.4274 -3.8462
0.0500 0.0167 0.0167 -0.0500 3.8462 1.2821 1.2821 -3.8462
0.0500 0.0278 0.0278 -0.0500 3.8462 2.1368 2.1368 -3.8462
0.0500 0.0389 0.0389 -0.0500 3.8462 2.9915 2.9915 -3.8462
0.0500 0.0500 0.0500 -0.0500 3.8462 3.8462 3.8462 -3.8462
-0.0500 -0.0500 -0.0500 -0.0389 -8.9744 -3.8462 -3.8462 -8.1197
-0.0500 -0.0389 -0.0389 -0.0389 -8.9744 -2.9915 -2.9915 -8.1197
-0.0500 -0.0278 -0.0278 -0.0389 -8.9744 -2.1368 -2.1368 -8.1197
-0.0500 -0.0167 -0.0167 -0.0389 -8.9744 -1.2821 -1.2821 -8.1197
-0.0500 -0.0056 -0.0056 -0.0389 -8.9744 -0.4274 -0.4274 -8.1197
-0.0500 0.0056 0.0056 -0.0389 -8.9744 0.4274 0.4274 -8.1197
-0.0500 0.0167 0.0167 -0.0389 -8.9744 1.2821 1.2821 -8.1197
-0.0500 0.0278 0.0278 -0.0389 -8.9744 2.1368 2.1368 -8.1197
-0.0500 0.0389 0.0389 -0.0389 -8.9744 2.9915 2.9915 -8.1197
-0.0500 0.0500 0.0500 -0.0389 -8.9744 3.8462 3.8462 -8.1197
-0.0389 -0.0500 -0.0500 -0.0389 -7.4786 -3.8462 -3.8462 -7.4786
